x, z, facing
0,00000,0,00000,(0,0, 0,0, 1,0),3065.239
0,00000,0,00000,(0,0, 0,0, 1,0),3065.254
0,00000,0,00000,(0,0, 0,0, 1,0),3065.254
0,00000,0,00000,(0,0, 0,0, 1,0),3065.274
0,00000,0,00000,(0,0, 0,0, 1,0),3065.285
0,00000,0,00000,(0,0, 0,0, 1,0),3065.297
0,00000,0,00000,(0,0, 0,0, 1,0),3065.308
0,00000,0,00000,(0,0, 0,0, 1,0),3065.319
0,00000,0,00000,(0,0, 0,0, 1,0),3065.331
0,00000,0,00000,(0,0, 0,0, 1,0),3065.342
0,00000,0,00000,(0,0, 0,0, 1,0),3065.353
0,00000,0,00000,(0,0, 0,0, 1,0),3065.364
0,00000,0,00000,(0,0, 0,0, 1,0),3065.375
0,00000,0,00000,(0,0, 0,0, 1,0),3065.386
0,00000,0,00000,(0,0, 0,0, 1,0),3065.397
0,00000,0,00000,(0,0, 0,0, 1,0),3065.408
0,00000,0,00000,(0,0, 0,0, 1,0),3065.419
0,00000,0,00000,(0,0, 0,0, 1,0),3065.43
0,00000,0,00000,(0,0, 0,0, 1,0),3065.441
0,00000,0,00000,(0,0, 0,0, 1,0),3065.452
0,00000,0,00000,(0,0, 0,0, 1,0),3065.463
0,00000,0,00000,(0,0, 0,0, 1,0),3065.475
0,00000,0,00000,(0,0, 0,0, 1,0),3065.486
0,00000,0,00000,(0,0, 0,0, 1,0),3065.497
0,00000,0,00000,(0,0, 0,0, 1,0),3065.508
0,00000,0,00000,(0,0, 0,0, 1,0),3065.519
0,00000,0,00000,(0,0, 0,0, 1,0),3065.53
0,00000,0,00000,(0,0, 0,0, 1,0),3065.541
0,00000,0,00000,(0,0, 0,0, 1,0),3065.552
0,00000,0,00000,(0,0, 0,0, 1,0),3065.563
0,00000,0,00000,(0,0, 0,0, 1,0),3065.574
0,00000,0,00000,(0,0, 0,0, 1,0),3065.585
0,00000,0,00000,(0,0, 0,0, 1,0),3065.597
0,00000,0,00000,(0,0, 0,0, 1,0),3065.607
0,00000,0,00000,(0,0, 0,0, 1,0),3065.618
0,00000,0,00000,(0,0, 0,0, 1,0),3065.63
0,00000,0,00000,(0,0, 0,0, 1,0),3065.641
0,00000,0,00000,(0,0, 0,0, 1,0),3065.652
0,00000,0,00000,(0,0, 0,0, 1,0),3065.663
0,00000,0,00000,(0,0, 0,0, 1,0),3065.674
0,00000,0,00000,(0,0, 0,0, 1,0),3065.686
0,00000,0,00000,(0,0, 0,0, 1,0),3065.696
0,00000,0,00000,(0,0, 0,0, 1,0),3065.708
0,00000,0,00000,(0,0, 0,0, 1,0),3065.719
0,00000,0,00000,(0,0, 0,0, 1,0),3065.73
0,00000,0,00000,(0,0, 0,0, 1,0),3065.741
0,00000,0,00000,(0,0, 0,0, 1,0),3065.752
0,00000,0,00000,(0,0, 0,0, 1,0),3065.763
0,00000,0,00000,(0,0, 0,0, 1,0),3065.774
0,00000,0,00000,(0,0, 0,0, 1,0),3065.786
0,00000,0,00000,(0,0, 0,0, 1,0),3065.797
0,00000,0,00000,(0,0, 0,0, 1,0),3065.808
0,00000,0,00000,(0,0, 0,0, 1,0),3065.819
0,00000,0,00000,(0,0, 0,0, 1,0),3065.83
0,00000,0,00000,(0,0, 0,0, 1,0),3065.841
0,00000,0,00000,(0,0, 0,0, 1,0),3065.853
0,00000,0,00000,(0,0, 0,0, 1,0),3065.864
0,00000,0,00000,(0,0, 0,0, 1,0),3065.875
0,00000,0,00000,(0,0, 0,0, 1,0),3065.886
0,00000,0,00000,(0,0, 0,0, 1,0),3065.897
0,00000,0,00000,(0,0, 0,0, 1,0),3065.908
0,00000,0,00000,(0,0, 0,0, 1,0),3065.919
0,00000,0,00000,(0,0, 0,0, 1,0),3065.93
0,00000,0,00000,(0,0, 0,0, 1,0),3065.942
0,00000,0,00000,(0,0, 0,0, 1,0),3065.953
0,00000,0,00000,(0,0, 0,0, 1,0),3065.964
0,00000,0,00000,(0,0, 0,0, 1,0),3065.975
0,00000,0,00000,(0,0, 0,0, 1,0),3065.986
0,00000,0,00000,(0,0, 0,0, 1,0),3065.997
0,00000,0,00000,(0,0, 0,0, 1,0),3066.008
0,00000,0,00000,(0,0, 0,0, 1,0),3066.02
0,00000,0,00000,(0,0, 0,0, 1,0),3066.031
0,00000,0,00000,(0,0, 0,0, 1,0),3066.042
0,00000,0,00000,(0,0, 0,0, 1,0),3066.053
0,00000,0,00000,(0,0, 0,0, 1,0),3066.064
0,00000,0,00000,(0,0, 0,0, 1,0),3066.075
0,00000,0,00000,(0,0, 0,0, 1,0),3066.086
0,00000,0,00000,(0,0, 0,0, 1,0),3066.097
0,00000,0,00000,(0,0, 0,0, 1,0),3066.109
0,00000,0,00000,(0,0, 0,0, 1,0),3066.12
0,00000,0,00000,(0,0, 0,0, 1,0),3066.131
0,00000,0,00000,(0,0, 0,0, 1,0),3066.142
0,00000,0,00000,(0,0, 0,0, 1,0),3066.153
0,00000,0,00000,(0,0, 0,0, 1,0),3066.164
0,00000,0,00000,(0,0, 0,0, 1,0),3066.176
0,00000,0,00000,(0,0, 0,0, 1,0),3066.187
0,00000,0,00000,(0,0, 0,0, 1,0),3066.198
0,00000,0,00000,(0,0, 0,0, 1,0),3066.209
0,00000,0,00000,(0,0, 0,0, 1,0),3066.22
0,00000,0,00000,(0,0, 0,0, 1,0),3066.231
0,00000,0,00000,(0,0, 0,0, 1,0),3066.242
0,00000,0,00000,(0,0, 0,0, 1,0),3066.254
0,00000,0,00000,(0,0, 0,0, 1,0),3066.265
0,00000,0,00000,(0,0, 0,0, 1,0),3066.276
0,00000,0,00000,(0,0, 0,0, 1,0),3066.287
0,00000,0,00000,(0,0, 0,0, 1,0),3066.298
0,00000,0,00000,(0,0, 0,0, 1,0),3066.31
0,00000,0,00000,(0,0, 0,0, 1,0),3066.32
0,00000,0,00000,(0,0, 0,0, 1,0),3066.331
0,00000,0,00000,(0,0, 0,0, 1,0),3066.343
0,00000,0,00000,(0,0, 0,0, 1,0),3066.354
0,00000,0,00000,(0,0, 0,0, 1,0),3066.365
0,00000,0,00000,(0,0, 0,0, 1,0),3066.376
0,00000,0,00000,(0,0, 0,0, 1,0),3066.387
0,00000,0,00000,(0,0, 0,0, 1,0),3066.398
0,00000,0,00000,(0,0, 0,0, 1,0),3066.409
0,00000,0,00000,(0,0, 0,0, 1,0),3066.421
0,00000,0,00000,(0,0, 0,0, 1,0),3066.431
0,00000,0,00000,(0,0, 0,0, 1,0),3066.443
0,00000,0,00000,(0,0, 0,0, 1,0),3066.454
0,00000,0,00000,(0,0, 0,0, 1,0),3066.465
0,00000,0,00000,(0,0, 0,0, 1,0),3066.476
0,00000,0,00000,(0,0, 0,0, 1,0),3066.488
0,00000,0,00000,(0,0, 0,0, 1,0),3066.498
0,00000,0,00000,(0,0, 0,0, 1,0),3066.509
0,00000,0,00000,(0,0, 0,0, 1,0),3066.521
0,00000,0,00000,(0,0, 0,0, 1,0),3066.532
0,00000,0,00000,(0,0, 0,0, 1,0),3066.543
0,00000,0,00000,(0,0, 0,0, 1,0),3066.554
0,00000,0,00000,(0,0, 0,0, 1,0),3066.565
0,00000,0,00000,(0,0, 0,0, 1,0),3066.576
0,00000,0,00000,(0,0, 0,0, 1,0),3066.587
0,00000,0,00000,(0,0, 0,0, 1,0),3066.599
0,00000,0,00000,(0,0, 0,0, 1,0),3066.61
0,00000,0,00000,(0,0, 0,0, 1,0),3066.62
0,00000,0,00000,(0,0, 0,0, 1,0),3066.632
0,00000,0,00000,(0,0, 0,0, 1,0),3066.643
0,00000,0,00000,(0,0, 0,0, 1,0),3066.654
0,00000,0,00000,(0,0, 0,0, 1,0),3066.665
0,00000,0,00000,(0,0, 0,0, 1,0),3066.676
0,00000,0,00000,(0,0, 0,0, 1,0),3066.688
