x, z, facing
0,00000,0,00000,(0,0, 0,0, 1,0),2013.112
0,00000,0,00000,(0,0, 0,0, 1,0),2013.113
0,00000,0,00000,(0,0, 0,0, 1,0),2013.113
0,00000,0,00000,(0,0, 0,0, 1,0),2013.133
0,00000,0,00000,(0,0, 0,0, 1,0),2013.15
0,00000,0,00000,(0,0, 0,0, 1,0),2013.152
0,00000,0,00000,(0,0, 0,0, 1,0),2013.153
0,00000,0,00000,(0,0, 0,0, 1,0),2013.154
0,00000,0,00000,(0,0, 0,0, 1,0),2013.155
0,00000,0,00000,(0,0, 0,0, 1,0),2013.156
0,00000,0,00000,(0,0, 0,0, 1,0),2013.157
0,00000,0,00000,(0,0, 0,0, 1,0),2013.158
0,00000,0,00000,(0,0, 0,0, 1,0),2013.159
0,00000,0,00000,(0,0, 0,0, 1,0),2013.16
0,00000,0,00000,(0,0, 0,0, 1,0),2013.161
0,00000,0,00000,(0,0, 0,0, 1,0),2013.162
0,00000,0,00000,(0,0, 0,0, 1,0),2013.163
0,00000,0,00000,(0,0, 0,0, 1,0),2013.163
0,00000,0,00000,(0,0, 0,0, 1,0),2013.165
0,00000,0,00000,(0,0, 0,0, 1,0),2013.166
0,00000,0,00000,(0,0, 0,0, 1,0),2013.167
0,00000,0,00000,(0,0, 0,0, 1,0),2013.168
0,00000,0,00000,(0,0, 0,0, 1,0),2013.169
0,00000,0,00000,(0,0, 0,0, 1,0),2013.17
0,00000,0,00000,(0,0, 0,0, 1,0),2013.171
0,00000,0,00000,(0,0, 0,0, 1,0),2013.172
0,00000,0,00000,(0,0, 0,0, 1,0),2013.172
0,00000,0,00000,(0,0, 0,0, 1,0),2013.173
0,00000,0,00000,(0,0, 0,0, 1,0),2013.174
0,00000,0,00000,(0,0, 0,0, 1,0),2013.176
0,00000,0,00000,(0,0, 0,0, 1,0),2013.177
0,00000,0,00000,(0,0, 0,0, 1,0),2013.178
0,00000,0,00000,(0,0, 0,0, 1,0),2013.179
0,00000,0,00000,(0,0, 0,0, 1,0),2013.18
0,00000,0,00000,(0,0, 0,0, 1,0),2013.182
0,00000,0,00000,(0,0, 0,0, 1,0),2013.182
0,00000,0,00000,(0,0, 0,0, 1,0),2013.184
0,00000,0,00000,(0,0, 0,0, 1,0),2013.184
